question_id,level,pass_count,pass_models,fail_models,avg_score,avg_duration_ms,llama33_70b_pass,llama33_70b_score,llama33_70b_duration_ms,llama33_70b_failures,{aliases[m]}_error,llama4_maverick_pass,llama4_maverick_score,llama4_maverick_duration_ms,llama4_maverick_failures,{aliases[m]}_error,llama4_scout_pass,llama4_scout_score,llama4_scout_duration_ms,llama4_scout_failures,{aliases[m]}_error,llama31_8b_pass,llama31_8b_score,llama31_8b_duration_ms,llama31_8b_failures,{aliases[m]}_error
L9-075,9,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,12297,0,0.000,2752,l9_expected_value_mismatch,,0,0.000,1366,l9_expected_value_mismatch,,0,0.000,1831,l9_expected_value_mismatch,,0,0.000,43239,l9_expected_value_mismatch,
L9-076,9,4,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,,1.000,1821,1,1.000,1252,,,1,1.000,559,,,1,1.000,1808,,,1,1.000,3664,,
L9-077,9,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,3052,0,0.000,6741,l9_expected_value_mismatch,,0,0.000,2437,l9_expected_value_mismatch,,0,0.000,798,l9_expected_value_mismatch,,0,0.000,2232,l9_expected_value_mismatch,
L9-078,9,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2684,0,0.000,2436,l9_expected_value_mismatch,,0,0.000,2631,l9_expected_value_mismatch,,0,0.000,4099,l9_expected_value_mismatch,,0,0.000,1569,l9_expected_value_mismatch,
L9-079,9,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,6666,0,0.000,23485,mismatch_fieldname,,0,0.000,981,l9_expected_value_mismatch,,0,0.000,1091,l9_expected_value_mismatch,,0,0.000,1106,l9_expected_value_mismatch,
L9-080,9,1,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.250,2315,1,1.000,1695,,,0,0.000,4149,l9_expected_value_mismatch,,0,0.000,729,l9_expected_value_mismatch,,0,0.000,2688,l9_expected_value_mismatch,
L9-081,9,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,4140,0,0.000,9954,l9_expected_value_mismatch,,0,0.000,2003,l9_expected_value_mismatch,,0,0.000,2672,l9_expected_value_mismatch,,0,0.000,1930,l9_expected_value_mismatch,
L10-001,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,5310,0,0.000,9356,l10_expected_value_out_of_range,,0,0.000,8031,l10_expected_value_out_of_range,,0,0.000,1578,l10_expected_value_out_of_range,,0,0.000,2273,l10_expected_value_out_of_range,
L10-002,10,1,meta-llama/llama-4-maverick,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.250,1635,0,0.000,1538,l10_expected_value_out_of_range,,1,1.000,3676,,,0,0.000,854,l10_expected_value_out_of_range,,0,0.000,473,l10_expected_value_out_of_range,
L10-003,10,1,meta-llama/llama-4-scout,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-3.1-8b-instruct,0.250,1612,0,0.000,2261,l10_expected_value_out_of_range,,0,0.000,1404,l10_expected_value_out_of_range,,1,1.000,1078,,,0,0.000,1705,l10_expected_value_out_of_range,
L10-004,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2274,0,0.000,3848,l10_expected_value_out_of_range,,0,0.000,1657,mismatch_fieldname,,0,0.000,2438,l10_expected_value_out_of_range,,0,0.000,1153,l10_expected_value_out_of_range,
L10-005,10,2,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-scout,meta-llama/llama-4-maverick;meta-llama/llama-3.1-8b-instruct,0.425,1617,1,0.700,2269,,,0,0.000,1389,mismatch_fieldname,,1,1.000,739,,,0,0.000,2070,l10_expected_value_out_of_range,
L10-006,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2583,0,0.000,4095,mismatch_fieldname,,0,0.000,1807,l10_expected_value_out_of_range,,0,0.000,2954,l10_expected_value_out_of_range,,0,0.000,1474,l10_expected_value_out_of_range,
L10-007,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.100,3368,0,0.400,1814,,,0,0.000,1520,l10_expected_value_out_of_range,,0,0.000,8225,l10_expected_value_out_of_range,,0,0.000,1912,l10_expected_value_out_of_range,
L10-008,10,2,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-scout,meta-llama/llama-4-maverick;meta-llama/llama-3.1-8b-instruct,0.525,2435,1,1.000,3520,,,0,0.000,1685,mismatch_fieldname,,1,0.700,2921,,,0,0.400,1614,,
L10-009,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.100,4558,0,0.000,3575,l10_expected_value_out_of_range,,0,0.400,2856,,,0,0.000,10384,l10_expected_value_out_of_range,,0,0.000,1417,l10_expected_value_out_of_range,
L10-010,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2370,0,0.000,5648,l10_expected_value_out_of_range,,0,0.000,1512,l10_expected_value_out_of_range,,0,0.000,1354,l10_expected_value_out_of_range,,0,0.000,965,l10_expected_value_out_of_range,
L10-011,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,3374,0,0.000,2586,l10_expected_value_out_of_range,,0,0.000,1230,mismatch_fieldname,,0,0.000,5197,l10_expected_value_out_of_range,,0,0.000,4482,l10_expected_value_out_of_range,
L10-012,10,1,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.250,2983,1,1.000,4321,,,0,0.000,1224,l10_expected_value_out_of_range,,0,0.000,3792,l10_expected_value_out_of_range,,0,0.000,2594,l10_expected_value_out_of_range,
L10-013,10,1,meta-llama/llama-3.1-8b-instruct,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout,0.250,2431,0,0.000,2697,l10_expected_value_out_of_range,,0,0.000,1367,l10_expected_value_out_of_range,,0,0.000,4408,l10_expected_value_out_of_range,,1,1.000,1253,,
L10-014,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.100,9163,0,0.000,25143,l10_expected_value_out_of_range,,0,0.000,6685,mismatch_fieldname,,0,0.000,3200,l10_expected_value_out_of_range,,0,0.400,1625,,
L10-015,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2249,0,0.000,1615,l10_expected_value_out_of_range,,0,0.000,2135,mismatch_fieldname,,0,0.000,2313,l10_expected_value_out_of_range,,0,0.000,2932,l10_expected_value_out_of_range,
L10-016,10,2,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-3.1-8b-instruct,meta-llama/llama-4-maverick;meta-llama/llama-4-scout,0.500,2298,1,1.000,3156,,,0,0.000,2602,mismatch_fieldname,,0,0.000,1335,mismatch_fieldname,,1,1.000,2098,,
L10-017,10,1,meta-llama/llama-4-maverick,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.250,3550,0,0.000,3074,l10_expected_value_out_of_range,,1,1.000,2458,,,0,0.000,1458,l10_expected_value_out_of_range,,0,0.000,7211,l10_expected_value_out_of_range,
L10-018,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.200,3964,0,0.400,6478,,,0,0.000,1569,l10_expected_value_out_of_range,,0,0.000,4937,l10_expected_value_out_of_range,,0,0.400,2872,,
L10-019,10,1,meta-llama/llama-3.1-8b-instruct,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout,0.450,2103,0,0.400,4416,,,0,0.000,1550,mismatch_fieldname,,0,0.400,811,,,1,1.000,1636,,
L10-020,10,1,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.250,2267,1,1.000,3759,,,0,0.000,1496,mismatch_fieldname,,0,0.000,1281,l10_expected_value_out_of_range,,0,0.000,2533,l10_expected_value_out_of_range,
L10-021,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.100,2545,0,0.000,1144,l10_expected_value_out_of_range,,0,0.000,5609,mismatch_fieldname,,0,0.400,840,,,0,0.000,2586,l10_expected_value_out_of_range,
L10-022,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2456,0,0.000,1845,l10_expected_value_out_of_range,,0,0.000,1466,l10_expected_value_out_of_range,,0,0.000,1016,l10_expected_value_out_of_range,,0,0.000,5497,l10_expected_value_out_of_range,
L10-023,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,6732,0,0.000,22724,l10_expected_value_out_of_range,,0,0.000,1449,l10_expected_value_out_of_range,,0,0.000,1044,l10_expected_value_out_of_range,,0,0.000,1709,l10_expected_value_out_of_range,
L10-024,10,1,meta-llama/llama-3.1-8b-instruct,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout,0.250,1876,0,0.000,2485,l10_expected_value_out_of_range,,0,0.000,1152,l10_expected_value_out_of_range,,0,0.000,2722,l10_expected_value_out_of_range,,1,1.000,1146,,
L10-025,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2814,0,0.000,3988,l10_expected_value_out_of_range,,0,0.000,3328,l10_expected_value_out_of_range,,0,0.000,2300,l10_expected_value_out_of_range,,0,0.000,1641,l10_expected_value_out_of_range,
L10-026,10,2,meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick,0.500,4258,0,0.000,9239,l10_expected_value_out_of_range,,0,0.000,2241,mismatch_fieldname,,1,1.000,3583,,,1,1.000,1967,,
L10-027,10,2,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-3.1-8b-instruct,meta-llama/llama-4-maverick;meta-llama/llama-4-scout,0.500,3041,1,1.000,1685,,,0,0.000,3097,mismatch_fieldname,,0,0.000,4800,mismatch_fieldname,,1,1.000,2582,,
L10-028,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.100,1841,0,0.400,2391,,,0,0.000,1800,l10_expected_value_out_of_range,,0,0.000,1900,l10_expected_value_out_of_range,,0,0.000,1272,l10_expected_value_out_of_range,
L10-029,10,1,meta-llama/llama-3.1-8b-instruct,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout,0.450,4469,0,0.400,12904,,,0,0.000,1541,l10_expected_value_out_of_range,,0,0.400,1199,,,1,1.000,2233,,
L10-030,10,1,meta-llama/llama-4-scout,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-3.1-8b-instruct,0.250,1846,0,0.000,2271,l10_expected_value_out_of_range,,0,0.000,1459,l10_expected_value_out_of_range,,1,1.000,1625,,,0,0.000,2030,l10_expected_value_out_of_range,
L10-031,10,1,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.275,4000,1,0.700,4977,,,0,0.000,5170,mismatch_fieldname,,0,0.000,4739,l10_expected_value_out_of_range,,0,0.400,1113,,
L10-032,10,1,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.175,1924,1,0.700,3918,,,0,0.000,1832,mismatch_fieldname,,0,0.000,419,l10_expected_value_out_of_range,,0,0.000,1526,l10_expected_value_out_of_range,
L10-033,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.100,1598,0,0.000,1411,l10_expected_value_out_of_range,,0,0.400,2056,,,0,0.000,535,l10_expected_value_out_of_range,,0,0.000,2389,l10_expected_value_out_of_range,
L10-034,10,1,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.275,2280,1,0.700,1455,,,0,0.400,2832,,,0,0.000,1043,l10_expected_value_out_of_range,,0,0.000,3788,l10_expected_value_out_of_range,
L10-035,10,1,meta-llama/llama-4-scout,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-3.1-8b-instruct,0.175,2432,0,0.000,3308,l10_expected_value_out_of_range,,0,0.000,942,l10_expected_value_out_of_range,,1,0.700,4165,,,0,0.000,1311,l10_expected_value_out_of_range,
L10-036,10,1,meta-llama/llama-4-scout,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-3.1-8b-instruct,0.250,2026,0,0.000,3286,l10_expected_value_out_of_range,,0,0.000,1345,l10_expected_value_out_of_range,,1,1.000,2335,,,0,0.000,1136,l10_expected_value_out_of_range,
L10-037,10,1,meta-llama/llama-4-maverick,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.250,3015,0,0.000,2884,l10_expected_value_out_of_range,,1,1.000,2238,,,0,0.000,4629,l10_expected_value_out_of_range,,0,0.000,2310,l10_expected_value_out_of_range,
L10-038,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,1797,0,0.000,2675,l10_expected_value_out_of_range,,0,0.000,1595,l10_expected_value_out_of_range,,0,0.000,1456,l10_expected_value_out_of_range,,0,0.000,1461,l10_expected_value_out_of_range,
L10-039,10,1,meta-llama/llama-4-maverick,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.350,2096,0,0.000,2195,l10_expected_value_out_of_range,,1,1.000,1802,,,0,0.400,798,,,0,0.000,3589,l10_expected_value_out_of_range,
L10-040,10,3,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout,meta-llama/llama-3.1-8b-instruct,0.750,2317,1,1.000,1004,,,1,1.000,1825,,,1,1.000,4685,,,0,0.000,1752,l10_expected_value_out_of_range,
L10-041,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2295,0,0.000,1985,l10_expected_value_out_of_range,,0,0.000,2003,l10_expected_value_out_of_range,,0,0.000,3717,l10_expected_value_out_of_range,,0,0.000,1473,l10_expected_value_out_of_range,
L10-042,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2241,0,0.000,2913,l10_expected_value_out_of_range,,0,0.000,1824,l10_expected_value_out_of_range,,0,0.000,543,l10_expected_value_out_of_range,,0,0.000,3683,l10_expected_value_out_of_range,
L10-043,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2639,0,0.000,2058,l10_expected_value_out_of_range,,0,0.000,1270,l10_expected_value_out_of_range,,0,0.000,5367,l10_expected_value_out_of_range,,0,0.000,1862,l10_expected_value_out_of_range,
L10-044,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,3594,0,0.000,1584,l10_expected_value_out_of_range,,0,0.000,1279,mismatch_fieldname,,0,0.000,8293,l10_expected_value_out_of_range,,0,0.000,3220,l10_expected_value_out_of_range,
L10-045,10,3,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,meta-llama/llama-4-maverick,0.750,3160,1,1.000,3526,,,0,0.000,2882,mismatch_fieldname,,1,1.000,4251,,,1,1.000,1982,,
L10-046,10,4,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,,1.000,2455,1,1.000,1849,,,1,1.000,2423,,,1,1.000,4637,,,1,1.000,912,,
L10-047,10,2,meta-llama/llama-4-maverick;meta-llama/llama-3.1-8b-instruct,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-scout,0.500,3340,0,0.000,5755,l10_expected_value_out_of_range,,1,1.000,2792,,,0,0.000,2773,l10_expected_value_out_of_range,,1,1.000,2041,,
L10-048,10,2,meta-llama/llama-4-maverick;meta-llama/llama-3.1-8b-instruct,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-scout,0.500,4977,0,0.000,5812,l10_expected_value_out_of_range,,1,1.000,9097,,,0,0.000,2858,l10_expected_value_out_of_range,,1,1.000,2141,,
L10-049,10,3,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,meta-llama/llama-4-maverick,0.675,2036,1,0.700,3011,,,0,0.000,2046,l10_expected_value_out_of_range,,1,1.000,792,,,1,1.000,2293,,
L10-050,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2333,0,0.000,1728,l10_expected_value_out_of_range,,0,0.000,1718,mismatch_fieldname,,0,0.000,2728,l10_expected_value_out_of_range,,0,0.000,3157,l10_expected_value_out_of_range,
L10-051,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2115,0,0.000,3513,l10_expected_value_out_of_range,,0,0.000,1272,l10_expected_value_out_of_range,,0,0.000,2330,l10_expected_value_out_of_range,,0,0.000,1343,l10_expected_value_out_of_range,
L10-052,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2683,0,0.000,7541,l10_expected_value_out_of_range,,0,0.000,1005,mismatch_fieldname,,0,0.000,1140,l10_expected_value_out_of_range,,0,0.000,1047,l10_expected_value_out_of_range,
L10-053,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2750,0,0.000,1455,l10_expected_value_out_of_range,,0,0.000,1417,l10_expected_value_out_of_range,,0,0.000,2063,l10_expected_value_out_of_range,,0,0.000,6065,l10_expected_value_out_of_range,
L10-054,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,3050,0,0.000,9036,l10_expected_value_out_of_range,,0,0.000,542,l10_expected_value_out_of_range,,0,0.000,534,l10_expected_value_out_of_range,,0,0.000,2086,l10_expected_value_out_of_range,
L10-055,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,17624,0,0.000,6056,l10_expected_value_out_of_range,,0,0.000,4907,l10_expected_value_out_of_range,,0,0.000,741,l10_expected_value_out_of_range,,0,0.000,58791,l10_expected_value_out_of_range,
L10-056,10,1,meta-llama/llama-3.1-8b-instruct,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout,0.175,2258,0,0.000,2757,l10_expected_value_out_of_range,,0,0.000,1603,l10_expected_value_out_of_range,,0,0.000,705,l10_expected_value_out_of_range,,1,0.700,3966,,
L10-057,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.100,1551,0,0.400,1893,,,0,0.000,1337,l10_expected_value_out_of_range,,0,0.000,1137,l10_expected_value_out_of_range,,0,0.000,1837,l10_expected_value_out_of_range,
L10-058,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.100,3830,0,0.000,7041,l10_expected_value_out_of_range,,0,0.400,1516,,,0,0.000,4525,l10_expected_value_out_of_range,,0,0.000,2239,l10_expected_value_out_of_range,
L10-059,10,3,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,meta-llama/llama-4-maverick,0.750,2227,1,1.000,1112,,,0,0.000,1968,mismatch_fieldname,,1,1.000,3780,,,1,1.000,2047,,
L10-060,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,1822,0,0.000,2588,l10_expected_value_out_of_range,,0,0.000,1556,l10_expected_value_out_of_range,,0,0.000,1909,l10_expected_value_out_of_range,,0,0.000,1235,l10_expected_value_out_of_range,
L10-061,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,12357,0,0.000,3885,l10_expected_value_out_of_range,,0,0.000,1561,mismatch_fieldname,,0,0.000,3413,l10_expected_value_out_of_range,,0,0.000,40569,l10_expected_value_out_of_range,
L10-062,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,1860,0,0.000,2274,l10_expected_value_out_of_range,,0,0.000,1576,l10_expected_value_out_of_range,,0,0.000,1139,l10_expected_value_out_of_range,,0,0.000,2452,l10_expected_value_out_of_range,
L10-063,10,4,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,,0.850,2016,1,0.700,2395,,,1,0.700,1501,,,1,1.000,1949,,,1,1.000,2218,,
L10-064,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2577,0,0.000,1255,l10_expected_value_out_of_range,,0,0.000,2234,l10_expected_value_out_of_range,,0,0.000,3514,l10_expected_value_out_of_range,,0,0.000,3306,l10_expected_value_out_of_range,
L10-065,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,1516,0,0.000,1009,l10_expected_value_out_of_range,,0,0.000,1129,l10_expected_value_out_of_range,,0,0.000,2267,l10_expected_value_out_of_range,,0,0.000,1658,l10_expected_value_out_of_range,
L10-066,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,1250,0,0.000,1767,l10_expected_value_out_of_range,,0,0.000,1461,l10_expected_value_out_of_range,,0,0.000,844,l10_expected_value_out_of_range,,0,0.000,929,l10_expected_value_out_of_range,
L10-067,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2086,0,0.000,3091,l10_expected_value_out_of_range,,0,0.000,2069,l10_expected_value_out_of_range,,0,0.000,1866,l10_expected_value_out_of_range,,0,0.000,1319,l10_expected_value_out_of_range,
L10-068,10,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,4484,0,0.000,4848,l10_expected_value_out_of_range,,0,0.000,1244,l10_expected_value_out_of_range,,0,0.000,8624,l10_expected_value_out_of_range,,0,0.000,3221,l10_expected_value_out_of_range,
