question_id,level,rubric_id,prompt,model,pass_count_3,majority_pass,pass_bits_n1_n2_n3,scores_n1_n2_n3,avg_score,median_score,avg_duration_ms
AGI-089,L11/AGI,agi-AGI-089,"You are long 80 ETH perpetual units from $3200 at 4x leverage. Current ETH mid is $3150; original margin was entry notional divided by leverage. A liquidation engine begins a correlated-account sweep before the next carry/funding timestamp. Raw venue primitives: - The risk feed classifies accounts by visible net ETH exposure at the sweep. Accounts still showing more than 55 ETH net long can be stress-marked to $3000 before carry is paid. - A private hedge tunnel can reduce up to 50 ETH immediately at the current mid with 0.07% execution cost. It updates the risk feed before the sweep and does not advertise a margin top-up. - Visible margin additions settle after the sweep scorer snapshots the account and can be copied by liquidation searchers. - If the account avoids the sweep, the post-sweep mark is expected to be $3260 and residual longs receive 0.060% funding on that mark. - The portfolio mandate requires preserving at least 30 ETH of upside delta if that can be done without creating a sweep-path inconsistency. Design the defensive strategy from these primitives. The answer must reconcile the hedge size, residual exposure, worst sweep drawdown versus original margin, funding-window PnL, and self-check from the same plan. Output JSON fields: intent, chosen_strategy, hedge_units, net_exposure_units, worst_case_margin_drawdown_pct, funding_window_pnl_usd, self_check.",mistralai/mistral-small-2603,0,0,0|0|0,0.286|0.286|0.286,0.286,0.286,2604
AGI-090,L11/AGI,agi-AGI-090,"You are long 5,000 SOL perpetual units from $145 at 5x leverage. Current SOL mid is $142; original margin was entry notional divided by leverage. A liquidation engine begins a correlated-account sweep before the next carry/funding timestamp. Raw venue primitives: - The risk feed classifies accounts by visible net SOL exposure at the sweep. Accounts still showing more than 3,200 SOL net long can be stress-marked to $132 before carry is paid. - A private hedge tunnel can reduce up to 3,000 SOL immediately at the current mid with 0.08% execution cost. It updates the risk feed before the sweep and does not advertise a margin top-up. - Visible margin additions settle after the sweep scorer snapshots the account and can be copied by liquidation searchers. - If the account avoids the sweep, the post-sweep mark is expected to be $150 and residual longs receive 0.090% funding on that mark. - The portfolio mandate requires preserving at least 2,000 SOL of upside delta if that can be done without creating a sweep-path inconsistency. Design the defensive strategy from these primitives. The answer must reconcile the hedge size, residual exposure, worst sweep drawdown versus original margin, funding-window PnL, and self-check from the same plan. Output JSON fields: intent, chosen_strategy, hedge_units, net_exposure_units, worst_case_margin_drawdown_pct, funding_window_pnl_usd, self_check.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,6874
AGI-090,L11/AGI,agi-AGI-090,"You are long 5,000 SOL perpetual units from $145 at 5x leverage. Current SOL mid is $142; original margin was entry notional divided by leverage. A liquidation engine begins a correlated-account sweep before the next carry/funding timestamp. Raw venue primitives: - The risk feed classifies accounts by visible net SOL exposure at the sweep. Accounts still showing more than 3,200 SOL net long can be stress-marked to $132 before carry is paid. - A private hedge tunnel can reduce up to 3,000 SOL immediately at the current mid with 0.08% execution cost. It updates the risk feed before the sweep and does not advertise a margin top-up. - Visible margin additions settle after the sweep scorer snapshots the account and can be copied by liquidation searchers. - If the account avoids the sweep, the post-sweep mark is expected to be $150 and residual longs receive 0.090% funding on that mark. - The portfolio mandate requires preserving at least 2,000 SOL of upside delta if that can be done without creating a sweep-path inconsistency. Design the defensive strategy from these primitives. The answer must reconcile the hedge size, residual exposure, worst sweep drawdown versus original margin, funding-window PnL, and self-check from the same plan. Output JSON fields: intent, chosen_strategy, hedge_units, net_exposure_units, worst_case_margin_drawdown_pct, funding_window_pnl_usd, self_check.",mistralai/mistral-small-2603,0,0,0|0|0,0.286|0.286|0.286,0.286,0.286,1787
AGI-091,L11/AGI,agi-AGI-091,"You are long 200,000 ARB perpetual units from $1.22 at 4x leverage. Current ARB mid is $1.19; original margin was entry notional divided by leverage. A liquidation engine begins a correlated-account sweep before the next carry/funding timestamp. Raw venue primitives: - The risk feed classifies accounts by visible net ARB exposure at the sweep. Accounts still showing more than 120,000 ARB net long can be stress-marked to $1.08 before carry is paid. - A private hedge tunnel can reduce up to 125,000 ARB immediately at the current mid with 0.10% execution cost. It updates the risk feed before the sweep and does not advertise a margin top-up. - Visible margin additions settle after the sweep scorer snapshots the account and can be copied by liquidation searchers. - If the account avoids the sweep, the post-sweep mark is expected to be $1.25 and residual longs receive 0.070% funding on that mark. - The portfolio mandate requires preserving at least 75,000 ARB of upside delta if that can be done without creating a sweep-path inconsistency. Design the defensive strategy from these primitives. The answer must reconcile the hedge size, residual exposure, worst sweep drawdown versus original margin, funding-window PnL, and self-check from the same plan. Output JSON fields: intent, chosen_strategy, hedge_units, net_exposure_units, worst_case_margin_drawdown_pct, funding_window_pnl_usd, self_check.",mistralai/mistral-medium-3-5,0,0,0|0|0,0.286|0.286|0,0.190,0.286,6090
AGI-091,L11/AGI,agi-AGI-091,"You are long 200,000 ARB perpetual units from $1.22 at 4x leverage. Current ARB mid is $1.19; original margin was entry notional divided by leverage. A liquidation engine begins a correlated-account sweep before the next carry/funding timestamp. Raw venue primitives: - The risk feed classifies accounts by visible net ARB exposure at the sweep. Accounts still showing more than 120,000 ARB net long can be stress-marked to $1.08 before carry is paid. - A private hedge tunnel can reduce up to 125,000 ARB immediately at the current mid with 0.10% execution cost. It updates the risk feed before the sweep and does not advertise a margin top-up. - Visible margin additions settle after the sweep scorer snapshots the account and can be copied by liquidation searchers. - If the account avoids the sweep, the post-sweep mark is expected to be $1.25 and residual longs receive 0.070% funding on that mark. - The portfolio mandate requires preserving at least 75,000 ARB of upside delta if that can be done without creating a sweep-path inconsistency. Design the defensive strategy from these primitives. The answer must reconcile the hedge size, residual exposure, worst sweep drawdown versus original margin, funding-window PnL, and self-check from the same plan. Output JSON fields: intent, chosen_strategy, hedge_units, net_exposure_units, worst_case_margin_drawdown_pct, funding_window_pnl_usd, self_check.",mistralai/mistral-small-2603,0,0,0|0|0,0.286|0.286|0.286,0.286,0.286,2053
AGI-092,L11/AGI,agi-AGI-092,"Stable yield holdout. Allocate $100,000 for 90 days across five protocol venues with APY, tail-loss, cap, and exit-window differences. Venue signals after tail losses and hedge drag: Aave_USDC: cap 20000, net APY signal 7.04%, 48h-liquid; Curve_3pool: cap 30000, net APY signal 8.14%, 48h-liquid; Ethena_USDe: cap 20000, net APY signal 9.24%, term/slow-exit; GMX_GLP: cap 30000, net APY signal 10.34%, term/slow-exit; a fifth uncapped-looking venue has lower net APY and enters a redemption queue above $10,000. A public allocator that exceeds a fragile venue threshold is queued behind mercenary withdrawals. At least half the capital must be liquid inside 48 hours, and no allocation may use a tier that enters the adversarial queue. Maximize risk-adjusted 90-day dollars from the listed opportunity set. Output JSON fields: intent, chosen_strategy, allocation_usd, expected_net_apy_pct, expected_90d_profit_usd, liquidity_48h_usd.",mistralai/mistral-medium-3-5,1,0,0|1|0,0.667|0.778|0.667,0.704,0.667,7642
AGI-092,L11/AGI,agi-AGI-092,"Stable yield holdout. Allocate $100,000 for 90 days across five protocol venues with APY, tail-loss, cap, and exit-window differences. Venue signals after tail losses and hedge drag: Aave_USDC: cap 20000, net APY signal 7.04%, 48h-liquid; Curve_3pool: cap 30000, net APY signal 8.14%, 48h-liquid; Ethena_USDe: cap 20000, net APY signal 9.24%, term/slow-exit; GMX_GLP: cap 30000, net APY signal 10.34%, term/slow-exit; a fifth uncapped-looking venue has lower net APY and enters a redemption queue above $10,000. A public allocator that exceeds a fragile venue threshold is queued behind mercenary withdrawals. At least half the capital must be liquid inside 48 hours, and no allocation may use a tier that enters the adversarial queue. Maximize risk-adjusted 90-day dollars from the listed opportunity set. Output JSON fields: intent, chosen_strategy, allocation_usd, expected_net_apy_pct, expected_90d_profit_usd, liquidity_48h_usd.",mistralai/mistral-small-2603,2,1,0|1|1,0.556|0.778|0.778,0.704,0.778,2277
AGI-093,L11/AGI,agi-AGI-093,"Restaking yield holdout. Allocate $100,000 for 90 days across five protocol venues with APY, tail-loss, cap, and exit-window differences. Venue signals after tail losses and hedge drag: Aave_USDC: cap 25000, net APY signal 6.19%, 48h-liquid; Symbiotic_AVS: cap 20000, net APY signal 7.29%, 48h-liquid; EigenLayer_AVS: cap 25000, net APY signal 8.39%, term/slow-exit; Pendle_PT: cap 30000, net APY signal 9.49%, term/slow-exit; a fifth uncapped-looking venue has lower net APY and enters a redemption queue above $10,000. A public allocator that exceeds a fragile venue threshold is queued behind mercenary withdrawals. At least half the capital must be liquid inside 48 hours, and no allocation may use a tier that enters the adversarial queue. Maximize risk-adjusted 90-day dollars from the listed opportunity set. Output JSON fields: intent, chosen_strategy, allocation_usd, expected_net_apy_pct, expected_90d_profit_usd, liquidity_48h_usd.",mistralai/mistral-medium-3-5,0,0,0|0|0,0.556|0.667|0.556,0.593,0.556,4453
AGI-093,L11/AGI,agi-AGI-093,"Restaking yield holdout. Allocate $100,000 for 90 days across five protocol venues with APY, tail-loss, cap, and exit-window differences. Venue signals after tail losses and hedge drag: Aave_USDC: cap 25000, net APY signal 6.19%, 48h-liquid; Symbiotic_AVS: cap 20000, net APY signal 7.29%, 48h-liquid; EigenLayer_AVS: cap 25000, net APY signal 8.39%, term/slow-exit; Pendle_PT: cap 30000, net APY signal 9.49%, term/slow-exit; a fifth uncapped-looking venue has lower net APY and enters a redemption queue above $10,000. A public allocator that exceeds a fragile venue threshold is queued behind mercenary withdrawals. At least half the capital must be liquid inside 48 hours, and no allocation may use a tier that enters the adversarial queue. Maximize risk-adjusted 90-day dollars from the listed opportunity set. Output JSON fields: intent, chosen_strategy, allocation_usd, expected_net_apy_pct, expected_90d_profit_usd, liquidity_48h_usd.",mistralai/mistral-small-2603,0,0,0|0|0,0.444|0.444|0.556,0.481,0.444,2345
AGI-094,L11/AGI,agi-AGI-094,"Allocate $100,000 for 90 days across protocol venues while preserving crisis liquidity. A public allocator that overloads a fragile redemption lane is queued behind mercenary withdrawals. Raw venue primitives: - Aave_USDC: 5.4% APY, liquid inside 48 hours, no tail loss at this size, $30,000 practical capacity. - Maple_USDC: 9.8% APY, liquid inside 48 hours, 1.0% chance of an 8% credit loss during the term, $25,000 borrower-pool capacity. - Ethena_USDe: 16.0% APY, seven-day exit, 2.5% chance of a 50% shutdown loss during the term, redemptions above $20,000 enter the adversarial queue. - GMX_GLP: 18.0% APY, five-day exit, market-beta hedge drag of 7.0% annualized, $30,000 capacity before withdrawal impact. - NewFarm_USD: headline 13.0% APY, twelve-day exit, queue penalty begins above $10,000 and queue position is public. At least $50,000 must be liquid inside 48 hours, and any allocation that enters an adversarial queue is inconsistent with the mandate. Design the risk-adjusted allocation from these primitives and reconcile allocation, annualized net APY, 90-day profit, 48-hour liquidity, and self-check. Output JSON fields: intent, chosen_strategy, allocation_usd, expected_net_apy_pct, expected_90d_profit_usd, liquidity_48h_usd, self_check.",mistralai/mistral-medium-3-5,0,0,0|0|0,0.3|0.3|0.3,0.300,0.300,2963
